OBJECTID,issue_category,check_name,field_name,issue_level,issue_detail
775381,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
775424,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
775837,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
776461,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
776496,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
776530,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
777008,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
777169,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
777337,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
777551,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
777815,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
777830,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
778247,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
778355,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
778362,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
778371,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
778541,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
778719,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
779561,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
779661,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
779971,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
780316,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
780637,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
780727,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
780777,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
780888,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
781035,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
781569,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
781673,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
782352,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
782786,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783019,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783020,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783022,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783081,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783260,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783267,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783286,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783320,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783387,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783522,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783663,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
783816,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
784071,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
784323,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
784518,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785201,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785488,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785671,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785808,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785827,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785923,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
785967,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786299,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786355,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786393,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786397,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786483,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786772,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786820,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
786928,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
787079,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
787398,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
787435,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
787684,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
787760,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
787816,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
788471,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
788746,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
788805,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
788817,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
789284,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
789551,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
789591,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
789668,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
789847,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
789937,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
790191,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
790203,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
790253,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
790337,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
791325,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
791401,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
791447,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
791761,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
791879,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
792263,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
792379,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
792882,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
793316,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
793414,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
793575,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
793942,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
794375,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
794382,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
794671,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
795062,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
795762,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
796198,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
796284,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
796394,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
797173,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
797335,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
797430,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
797510,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
797767,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
797859,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
798228,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
799100,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
799128,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
799520,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
799731,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
799841,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800006,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800073,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800114,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800402,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800414,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800659,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800821,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
800923,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801008,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801294,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801313,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801463,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801572,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801658,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801766,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
801822,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
802024,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
802136,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
802172,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
802469,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803108,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803370,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803474,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803679,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803828,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803948,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
803975,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
804058,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
804272,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
804833,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
805210,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
805223,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
805579,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
805717,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
805823,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
805966,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
806541,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
807786,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
807962,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
807972,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
808062,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
808161,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
808418,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
808420,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
